task_id,task_name,train_k,inference_k,matched_loss,observed_loss,delta_loss,seed_values,num_seeds
6,translation,6,8,0.44851149436500337,0.44578253138396473,-0.0027289629810386407,-0.003119;-0.009890;0.016500;-0.011633;-0.005503,5
6,translation,7,1,0.5202291373577383,2.0854086375898784,1.5651795002321403,1.828852;1.462092;1.582453;1.573376;1.379124,5
6,translation,7,2,0.5202291373577383,0.8910935508708159,0.37086441351307764,0.561497;0.242870;0.426244;0.336356;0.287354,5
6,translation,7,3,0.5202291373577383,0.6471279643476009,0.12689882698986263,0.192715;0.082913;0.162830;0.091098;0.104938,5
6,translation,7,4,0.5202291373577383,0.5808078446322018,0.06057870727446344,0.094826;0.044890;0.084767;0.048336;0.030074,5
6,translation,7,5,0.5202291373577383,0.55162624956833,0.031397112210591625,0.054172;0.024380;0.040403;0.013822;0.024209,5
6,translation,7,6,0.5202291373577383,0.5278549128108554,0.007625775453117134,0.007057;-0.003087;0.023111;0.005045;0.006004,5
6,translation,7,7,0.5202291373577383,0.5202291373577383,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
6,translation,7,8,0.5202291373577383,0.5140730338792006,-0.0061561034785377,-0.020130;0.006097;-0.000386;-0.012170;-0.004192,5
6,translation,8,1,0.4881477850178878,2.2556235796875423,1.7674757946696544,1.865957;1.517579;1.823600;1.882189;1.748053,5
6,translation,8,2,0.4881477850178878,0.9010999818642933,0.4129521968464056,0.469127;0.382413;0.481580;0.387309;0.344331,5
6,translation,8,3,0.4881477850178878,0.6837954886257649,0.19564770360787712,0.262134;0.120687;0.287339;0.208251;0.099827,5
6,translation,8,4,0.4881477850178878,0.5770888826913304,0.08894109767344263,0.116246;0.049054;0.168844;0.088157;0.022404,5
6,translation,8,5,0.4881477850178878,0.5276894366575611,0.03954165163967345,0.046220;0.022206;0.067759;0.052702;0.008821,5
6,translation,8,6,0.4881477850178878,0.5112007400227917,0.023052955004903987,0.011548;0.009956;0.061584;0.029072;0.003105,5
6,translation,8,7,0.4881477850178878,0.49716666357384787,0.00901887855596012,0.006270;0.005238;0.021468;0.009160;0.002958,5
6,translation,8,8,0.4881477850178878,0.4881477850178878,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
